,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
6548,98.0,258.0,1039.0,855.0,-200.0,1102.0,1279.0,173.0,10407.0,69.0,533.0,23.0,27.0
6549,82.0,179.0,899.0,742.0,-200.0,997.0,1180.0,167.0,10311.0,46.0,547.0,12.0,23.0
6550,96.0,221.0,1019.0,790.0,-200.0,1049.0,1183.0,154.0,10200.0,55.0,589.0,14.0,12.0
6551,107.0,303.0,1057.0,834.0,-200.0,1082.0,1207.0,152.0,9927.0,65.0,580.0,19.0,14.0
6552,119.0,429.0,1229.0,987.0,-200.0,1177.0,1324.0,162.0,9956.0,103.0,545.0,26.0,19.0
6553,114.0,357.0,1135.0,935.0,-200.0,1166.0,1301.0,165.0,10267.0,89.0,553.0,24.0,26.0
6554,127.0,438.0,1188.0,1118.0,-200.0,1352.0,1524.0,146.0,11947.0,140.0,721.0,35.0,24.0
6555,121.0,457.0,1060.0,947.0,-200.0,1210.0,1404.0,139.0,12098.0,92.0,767.0,35.0,35.0
6556,109.0,355.0,962.0,909.0,-200.0,1161.0,1370.0,137.0,12326.0,82.0,793.0,22.0,35.0
6557,107.0,348.0,939.0,866.0,-200.0,1142.0,1329.0,138.0,12169.0,72.0,773.0,23.0,22.0
6558,100.0,241.0,864.0,789.0,-200.0,1054.0,1254.0,142.0,11578.0,55.0,717.0,19.0,23.0
6559,83.0,134.0,741.0,649.0,-200.0,926.0,1145.0,149.0,11050.0,29.0,657.0,1.0,19.0
6560,66.0,94.0,642.0,583.0,-200.0,873.0,1108.0,147.0,11177.0,20.0,673.0,8.0,1.0
6561,-200.0,-200.0,539.0,518.0,-200.0,832.0,1061.0,152.0,10821.0,12.0,632.0,5.0,8.0
6562,30.0,33.0,449.0,466.0,-200.0,803.0,1034.0,148.0,10965.0,7.0,655.0,4.0,5.0
6563,29.0,33.0,437.0,463.0,-200.0,818.0,1046.0,144.0,11158.0,7.0,685.0,4.0,4.0
6564,41.0,57.0,457.0,482.0,-200.0,814.0,1027.0,145.0,10335.0,8.0,629.0,4.0,4.0
6565,63.0,112.0,512.0,530.0,-200.0,832.0,1027.0,146.0,9358.0,13.0,567.0,6.0,4.0
6566,114.0,358.0,931.0,882.0,-200.0,1091.0,1288.0,150.0,9338.0,76.0,553.0,19.0,6.0
6567,114.0,287.0,905.0,874.0,-200.0,1019.0,1235.0,145.0,9306.0,74.0,565.0,2.0,19.0
6568,102.0,263.0,790.0,750.0,-200.0,937.0,1141.0,143.0,9005.0,47.0,554.0,14.0,2.0
6569,101.0,282.0,850.0,786.0,-200.0,950.0,1145.0,147.0,8716.0,54.0,525.0,14.0,14.0
6570,103.0,286.0,870.0,785.0,-200.0,962.0,1161.0,155.0,9033.0,54.0,517.0,15.0,14.0
6571,100.0,259.0,842.0,812.0,-200.0,969.0,1189.0,149.0,8998.0,60.0,534.0,16.0,15.0
6572,95.0,265.0,886.0,863.0,-200.0,1010.0,1257.0,152.0,8762.0,71.0,510.0,18.0,16.0
6573,99.0,249.0,801.0,780.0,-200.0,946.0,1142.0,152.0,8580.0,53.0,501.0,14.0,18.0
6574,102.0,268.0,895.0,865.0,-200.0,988.0,1190.0,156.0,8176.0,72.0,466.0,17.0,14.0
6575,105.0,226.0,827.0,799.0,-200.0,948.0,1145.0,148.0,8069.0,57.0,484.0,17.0,17.0
6576,118.0,301.0,972.0,960.0,-200.0,1045.0,1259.0,146.0,7902.0,95.0,480.0,23.0,17.0
6577,135.0,388.0,1079.0,1057.0,-200.0,1114.0,1301.0,151.0,7759.0,122.0,454.0,32.0,23.0
6578,124.0,285.0,964.0,987.0,-200.0,1006.0,1247.0,145.0,7458.0,103.0,454.0,26.0,32.0
6579,100.0,197.0,743.0,738.0,-200.0,889.0,1061.0,134.0,7374.0,45.0,481.0,16.0,26.0
6580,66.0,105.0,517.0,583.0,-200.0,792.0,946.0,123.0,6931.0,20.0,487.0,8.0,16.0
6581,57.0,88.0,468.0,572.0,-200.0,808.0,954.0,120.0,7179.0,18.0,512.0,7.0,8.0
6582,58.0,92.0,461.0,574.0,-200.0,814.0,965.0,119.0,7589.0,19.0,546.0,6.0,7.0
6583,59.0,88.0,483.0,636.0,-200.0,827.0,980.0,137.0,6991.0,27.0,450.0,7.0,6.0
6584,60.0,90.0,482.0,633.0,-200.0,801.0,940.0,147.0,6220.0,27.0,375.0,7.0,7.0
6585,-200.0,-200.0,416.0,600.0,-200.0,770.0,901.0,138.0,5760.0,22.0,368.0,5.0,7.0
6586,35.0,42.0,367.0,470.0,-200.0,721.0,815.0,132.0,5375.0,7.0,356.0,-200.0,5.0
6587,27.0,31.0,324.0,437.0,-200.0,709.0,787.0,120.0,5239.0,5.0,373.0,3.0,-200.0
6588,39.0,51.0,378.0,478.0,-200.0,734.0,805.0,117.0,5223.0,8.0,381.0,4.0,3.0
6589,63.0,100.0,480.0,533.0,-200.0,770.0,839.0,115.0,5159.0,14.0,380.0,5.0,4.0
6590,110.0,315.0,822.0,795.0,-200.0,919.0,998.0,123.0,5086.0,56.0,358.0,14.0,5.0
6591,128.0,417.0,1060.0,998.0,-200.0,996.0,1136.0,129.0,5102.0,106.0,345.0,24.0,14.0
6592,122.0,328.0,916.0,866.0,-200.0,925.0,1013.0,144.0,4911.0,72.0,302.0,18.0,24.0
6593,111.0,304.0,844.0,821.0,-200.0,883.0,967.0,162.0,4789.0,62.0,262.0,15.0,18.0
6594,110.0,300.0,807.0,822.0,-200.0,884.0,968.0,171.0,4530.0,62.0,235.0,15.0,15.0
6595,114.0,306.0,853.0,903.0,-200.0,920.0,1011.0,181.0,4396.0,81.0,213.0,18.0,15.0
6596,114.0,342.0,884.0,941.0,-200.0,941.0,1036.0,188.0,4278.0,90.0,200.0,21.0,18.0
6597,111.0,324.0,834.0,914.0,-200.0,934.0,1016.0,181.0,4274.0,84.0,208.0,17.0,21.0
6598,116.0,327.0,893.0,928.0,-200.0,929.0,1001.0,176.0,3952.0,87.0,199.0,23.0,17.0
6599,148.0,404.0,1037.0,1043.0,-200.0,972.0,1083.0,160.0,3757.0,118.0,208.0,29.0,23.0
6600,177.0,575.0,1244.0,1195.0,-200.0,1073.0,1249.0,146.0,3903.0,165.0,237.0,4.0,29.0
6601,164.0,539.0,1269.0,1260.0,-200.0,1050.0,1256.0,137.0,3581.0,187.0,229.0,42.0,4.0
6602,151.0,460.0,1125.0,1132.0,-200.0,980.0,1102.0,128.0,3182.0,145.0,217.0,35.0,42.0
6603,147.0,386.0,946.0,900.0,-200.0,872.0,910.0,127.0,3119.0,80.0,213.0,26.0,35.0
6604,110.0,202.0,751.0,743.0,-200.0,802.0,826.0,128.0,3309.0,46.0,225.0,13.0,26.0
6605,99.0,162.0,670.0,674.0,-200.0,792.0,810.0,126.0,3408.0,34.0,234.0,1.0,13.0
6606,116.0,261.0,754.0,753.0,-200.0,857.0,860.0,124.0,3443.0,48.0,240.0,16.0,1.0
6607,121.0,263.0,781.0,734.0,-200.0,856.0,853.0,125.0,3462.0,44.0,240.0,16.0,16.0
6608,103.0,159.0,842.0,702.0,-200.0,869.0,891.0,119.0,4489.0,38.0,324.0,11.0,16.0
6609,-200.0,-200.0,840.0,688.0,-200.0,890.0,897.0,117.0,4623.0,36.0,338.0,11.0,11.0
6610,83.0,111.0,746.0,632.0,-200.0,834.0,871.0,115.0,4621.0,27.0,342.0,8.0,11.0
6611,76.0,104.0,754.0,616.0,-200.0,860.0,873.0,105.0,4799.0,24.0,378.0,8.0,8.0
6612,107.0,221.0,905.0,728.0,-200.0,909.0,948.0,78.0,5046.0,43.0,474.0,1.0,8.0
6613,106.0,243.0,960.0,772.0,-200.0,955.0,957.0,93.0,5062.0,52.0,431.0,12.0,1.0
6614,124.0,356.0,1080.0,914.0,-200.0,1035.0,1064.0,82.0,5091.0,84.0,468.0,17.0,12.0
6615,134.0,429.0,1209.0,1121.0,-200.0,1087.0,1177.0,107.0,4390.0,141.0,342.0,24.0,17.0
6616,147.0,518.0,1243.0,1083.0,-200.0,1101.0,1130.0,144.0,4593.0,130.0,282.0,28.0,24.0
6617,146.0,460.0,1273.0,1100.0,-200.0,1135.0,1161.0,174.0,4599.0,135.0,233.0,29.0,28.0
6618,133.0,389.0,1216.0,1067.0,-200.0,1095.0,1152.0,178.0,4766.0,125.0,236.0,26.0,29.0
6619,120.0,362.0,976.0,931.0,-200.0,986.0,1011.0,183.0,4044.0,88.0,195.0,23.0,26.0
6620,117.0,337.0,973.0,940.0,-200.0,991.0,1035.0,189.0,4091.0,90.0,189.0,23.0,23.0
6621,109.0,254.0,827.0,815.0,-200.0,926.0,945.0,184.0,4117.0,61.0,197.0,17.0,23.0
6622,112.0,281.0,912.0,891.0,-200.0,974.0,1005.0,178.0,4234.0,78.0,210.0,18.0,17.0
6623,131.0,369.0,1084.0,1031.0,-200.0,1042.0,1094.0,161.0,4248.0,115.0,234.0,25.0,18.0
6624,133.0,350.0,1045.0,1005.0,-200.0,1006.0,1071.0,149.0,4178.0,107.0,249.0,24.0,25.0
6625,138.0,323.0,1026.0,946.0,-200.0,979.0,1018.0,146.0,4054.0,92.0,246.0,2.0,24.0
6626,142.0,340.0,1172.0,1011.0,-200.0,1072.0,1075.0,142.0,4332.0,109.0,268.0,23.0,2.0
6627,138.0,443.0,1452.0,1037.0,-200.0,1217.0,1167.0,133.0,5867.0,116.0,387.0,29.0,23.0
6628,118.0,292.0,1317.0,939.0,-200.0,1124.0,1126.0,112.0,6004.0,90.0,451.0,2.0,29.0
6629,120.0,372.0,1365.0,1036.0,-200.0,1152.0,1206.0,88.0,5969.0,116.0,525.0,25.0,2.0
6630,132.0,443.0,1378.0,1039.0,-200.0,1216.0,1183.0,86.0,6060.0,117.0,543.0,3.0,25.0
6631,121.0,360.0,1246.0,1024.0,-200.0,1095.0,1219.0,81.0,5746.0,113.0,532.0,24.0,3.0
6632,117.0,401.0,1186.0,994.0,-200.0,1099.0,1164.0,68.0,5768.0,104.0,578.0,26.0,24.0
6633,-200.0,-200.0,1024.0,832.0,-200.0,974.0,1035.0,66.0,5687.0,64.0,581.0,2.0,26.0
6634,102.0,273.0,1187.0,971.0,-200.0,1091.0,1148.0,54.0,5772.0,98.0,641.0,21.0,2.0
6635,95.0,199.0,1007.0,804.0,-200.0,955.0,1017.0,56.0,5656.0,58.0,616.0,17.0,21.0
6636,81.0,177.0,1019.0,859.0,-200.0,975.0,1043.0,42.0,5737.0,70.0,690.0,15.0,17.0
6637,95.0,206.0,921.0,709.0,-200.0,909.0,953.0,48.0,5630.0,40.0,646.0,13.0,15.0
6638,111.0,323.0,1038.0,853.0,-200.0,992.0,1052.0,40.0,5661.0,69.0,690.0,19.0,13.0
6639,118.0,392.0,1105.0,889.0,-200.0,1018.0,1085.0,49.0,5786.0,77.0,663.0,2.0,19.0
6640,130.0,420.0,1208.0,974.0,-200.0,1100.0,1131.0,94.0,5748.0,99.0,487.0,27.0,2.0
6641,116.0,333.0,1208.0,934.0,-200.0,1101.0,1085.0,126.0,5804.0,89.0,399.0,24.0,27.0
6642,128.0,395.0,1282.0,1025.0,-200.0,1148.0,1165.0,144.0,5763.0,113.0,353.0,27.0,24.0
6643,156.0,478.0,1494.0,1108.0,-200.0,1253.0,1253.0,151.0,6374.0,137.0,374.0,32.0,27.0
6644,169.0,470.0,1500.0,1075.0,-200.0,1229.0,1226.0,160.0,6456.0,127.0,358.0,34.0,32.0
6645,168.0,508.0,1463.0,1133.0,-200.0,1250.0,1274.0,175.0,6095.0,145.0,308.0,32.0,34.0
6646,178.0,596.0,1722.0,1251.0,-200.0,1432.0,1396.0,172.0,6669.0,184.0,342.0,43.0,32.0
6647,178.0,694.0,1934.0,1352.0,-200.0,1530.0,1550.0,143.0,7452.0,220.0,458.0,5.0,43.0
6648,188.0,968.0,2018.0,1438.0,-200.0,1604.0,1650.0,122.0,7617.0,254.0,539.0,63.0,5.0
6649,169.0,658.0,1796.0,1191.0,-200.0,1352.0,1362.0,116.0,6965.0,164.0,512.0,46.0,63.0
6650,133.0,409.0,1594.0,1065.0,-200.0,1235.0,1213.0,113.0,6720.0,124.0,501.0,31.0,46.0
6651,125.0,345.0,1389.0,962.0,-200.0,1127.0,1120.0,106.0,6541.0,96.0,512.0,26.0,31.0
6652,110.0,230.0,1238.0,860.0,-200.0,1073.0,1058.0,96.0,6163.0,71.0,517.0,21.0,26.0
6653,112.0,285.0,1221.0,867.0,-200.0,1074.0,1064.0,87.0,6225.0,72.0,552.0,21.0,21.0
6654,112.0,310.0,1254.0,951.0,-200.0,1133.0,1156.0,79.0,6432.0,93.0,602.0,25.0,21.0
6655,102.0,224.0,1098.0,808.0,-200.0,1021.0,1048.0,79.0,6331.0,59.0,592.0,2.0,25.0
6656,90.0,213.0,1044.0,807.0,-200.0,995.0,1056.0,67.0,6381.0,59.0,646.0,18.0,2.0
6657,-200.0,-200.0,888.0,614.0,-200.0,882.0,931.0,69.0,6227.0,24.0,623.0,13.0,18.0
6658,66.0,103.0,835.0,594.0,-200.0,869.0,935.0,63.0,6197.0,21.0,646.0,-200.0,13.0
6659,64.0,91.0,823.0,567.0,-200.0,868.0,919.0,64.0,6123.0,18.0,633.0,7.0,-200.0
6660,81.0,178.0,908.0,655.0,-200.0,921.0,972.0,64.0,6204.0,31.0,644.0,9.0,7.0
6661,106.0,351.0,1076.0,846.0,-200.0,1041.0,1112.0,56.0,6328.0,68.0,689.0,15.0,9.0
6662,140.0,587.0,1393.0,1193.0,-200.0,1275.0,1389.0,64.0,6348.0,164.0,656.0,34.0,15.0
6663,138.0,475.0,1429.0,1202.0,-200.0,1238.0,1382.0,73.0,6306.0,167.0,614.0,34.0,34.0
6664,165.0,576.0,1594.0,1220.0,-200.0,1288.0,1391.0,96.0,6409.0,173.0,537.0,32.0,34.0
6665,214.0,920.0,1956.0,1362.0,-200.0,1422.0,1509.0,120.0,6421.0,224.0,459.0,48.0,32.0
6666,178.0,710.0,1872.0,1236.0,-200.0,1293.0,1370.0,127.0,6512.0,179.0,444.0,35.0,48.0
6667,187.0,696.0,2014.0,1363.0,-200.0,1410.0,1515.0,139.0,6761.0,224.0,428.0,41.0,35.0
6668,203.0,744.0,1978.0,1386.0,-200.0,1425.0,1536.0,150.0,7016.0,233.0,414.0,48.0,41.0
6669,204.0,743.0,2257.0,1503.0,-200.0,1590.0,1559.0,160.0,6987.0,280.0,387.0,44.0,48.0
6670,198.0,801.0,2104.0,1552.0,-200.0,1520.0,1615.0,160.0,6952.0,301.0,386.0,45.0,44.0
6671,218.0,1014.0,2140.0,1628.0,-200.0,1595.0,1822.0,141.0,7194.0,334.0,449.0,59.0,45.0
6672,269.0,1479.0,2523.0,1983.0,-200.0,1881.0,2271.0,126.0,8142.0,508.0,559.0,99.0,59.0
6673,217.0,1018.0,2188.0,1677.0,-200.0,1633.0,1880.0,117.0,8336.0,356.0,608.0,69.0,99.0
6674,183.0,729.0,1816.0,1338.0,-200.0,1391.0,1514.0,115.0,8249.0,215.0,609.0,43.0,69.0
6675,147.0,508.0,1587.0,1164.0,-200.0,1263.0,1338.0,106.0,8182.0,155.0,641.0,29.0,43.0
6676,120.0,347.0,1381.0,1012.0,-200.0,1147.0,1214.0,101.0,8185.0,109.0,662.0,2.0,29.0
6677,112.0,327.0,1287.0,928.0,-200.0,1103.0,1174.0,90.0,8036.0,87.0,701.0,17.0,2.0
6678,107.0,339.0,1193.0,873.0,-200.0,1071.0,1150.0,86.0,7915.0,74.0,705.0,19.0,17.0
6679,103.0,358.0,1223.0,975.0,-200.0,1137.0,1234.0,76.0,7783.0,99.0,743.0,2.0,19.0
6680,97.0,377.0,1122.0,907.0,-200.0,1066.0,1174.0,69.0,7590.0,82.0,761.0,19.0,2.0
6681,-200.0,-200.0,932.0,704.0,-200.0,918.0,1032.0,80.0,7607.0,39.0,706.0,1.0,19.0
6682,74.0,165.0,866.0,663.0,-200.0,895.0,1007.0,68.0,7475.0,32.0,754.0,8.0,1.0
6683,68.0,145.0,848.0,655.0,-200.0,885.0,1015.0,66.0,7378.0,30.0,753.0,7.0,8.0
6684,92.0,282.0,959.0,784.0,-200.0,964.0,1080.0,60.0,7262.0,54.0,773.0,11.0,7.0
6685,111.0,494.0,1154.0,927.0,-200.0,1088.0,1196.0,60.0,7220.0,87.0,767.0,17.0,11.0
6686,133.0,606.0,1373.0,1160.0,-200.0,1274.0,1412.0,69.0,7348.0,154.0,737.0,31.0,17.0
6687,139.0,581.0,1708.0,1483.0,-200.0,1406.0,1767.0,76.0,7371.0,272.0,706.0,44.0,31.0
6688,192.0,920.0,2097.0,1568.0,-200.0,1521.0,1843.0,93.0,7544.0,307.0,642.0,56.0,44.0
6689,192.0,811.0,2056.0,1412.0,-200.0,1408.0,1608.0,117.0,7630.0,243.0,557.0,44.0,56.0
6690,206.0,786.0,2006.0,1342.0,-200.0,1377.0,1546.0,129.0,8003.0,217.0,541.0,44.0,44.0
6691,182.0,677.0,2015.0,1450.0,-200.0,1470.0,1706.0,140.0,8451.0,258.0,530.0,47.0,44.0
6692,192.0,612.0,1945.0,1346.0,-200.0,1416.0,1570.0,151.0,8552.0,218.0,502.0,42.0,47.0
6693,188.0,524.0,1793.0,1314.0,-200.0,1383.0,1538.0,167.0,8883.0,206.0,473.0,33.0,42.0
6694,186.0,775.0,1962.0,1483.0,-200.0,1574.0,1778.0,168.0,9175.0,272.0,484.0,51.0,33.0
6695,257.0,1159.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,74.0,51.0
6696,248.0,1310.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,93.0,74.0
6697,208.0,1037.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,74.0,93.0
6698,167.0,791.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,53.0,74.0
6699,148.0,670.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,41.0,53.0
6700,112.0,341.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,25.0,41.0
6701,108.0,365.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,21.0,25.0
6702,115.0,510.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,29.0,21.0
6703,96.0,352.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,23.0,29.0
6704,87.0,299.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,17.0,23.0
6705,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,9.0,17.0
6706,61.0,103.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,7.0,9.0
6707,61.0,133.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,8.0,7.0
6708,82.0,244.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,1.0,8.0
6709,83.0,222.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,12.0,1.0
6710,116.0,591.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,35.0,12.0
6711,147.0,821.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,45.0,35.0
6712,167.0,803.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,49.0,45.0
6713,176.0,809.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,35.0,49.0
6714,177.0,836.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,34.0,35.0
6715,169.0,820.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,4.0,34.0
6716,181.0,861.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,43.0,4.0
6717,183.0,842.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,4.0,43.0
6718,176.0,933.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,47.0,4.0
6719,229.0,1237.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,66.0,47.0
6720,214.0,1137.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,73.0,66.0
6721,137.0,484.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,36.0,73.0
6722,115.0,325.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,24.0,36.0
6723,107.0,292.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,21.0,24.0
6724,105.0,303.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,21.0,21.0
6725,96.0,242.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,17.0,21.0
6726,100.0,314.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,22.0,17.0
6727,100.0,289.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,2.0,22.0
6728,92.0,224.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,16.0,2.0
6729,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,17.0,16.0
6730,81.0,191.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,-200.0,17.0
6731,74.0,149.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,1.0,-200.0
6732,81.0,212.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,1.0,1.0
6733,99.0,398.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,16.0,1.0
6734,123.0,763.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,35.0,16.0
6735,146.0,905.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,53.0,35.0
6736,161.0,849.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,46.0,53.0
6737,210.0,1015.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,45.0,46.0
6738,190.0,845.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,42.0,45.0
6739,170.0,740.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,41.0,42.0
6740,212.0,1018.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,55.0,41.0
6741,217.0,1058.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,48.0,55.0
6742,236.0,1182.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,55.0,48.0
6743,217.0,1089.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,52.0,55.0
6744,231.0,1186.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,75.0,52.0
6745,227.0,1235.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,86.0,75.0
6746,219.0,1253.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,91.0,86.0
6747,203.0,1237.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,86.0,91.0
6748,186.0,1060.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,54.0,86.0
6749,173.0,873.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,43.0,54.0
6750,162.0,807.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,42.0,43.0
6751,161.0,798.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,43.0,42.0
6752,144.0,691.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,42.0,43.0
6753,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,28.0,42.0
6754,119.0,433.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,22.0,28.0
6755,112.0,371.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,18.0,22.0
6756,111.0,469.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,2.0,18.0
6757,122.0,658.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,25.0,2.0
6758,137.0,854.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,41.0,25.0
6759,151.0,1005.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,63.0,41.0
6760,164.0,937.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,5.0,63.0
6761,198.0,963.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,51.0,5.0
6762,213.0,635.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,36.0,51.0
6763,164.0,521.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,35.0,36.0
6764,177.0,613.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,37.0,35.0
6765,168.0,516.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,31.0,37.0
6766,150.0,446.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,32.0,31.0
6767,152.0,499.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,38.0,32.0
6768,138.0,407.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,32.0,38.0
6769,129.0,418.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,32.0,32.0
6770,130.0,403.0,1389.0,1191.0,-200.0,1325.0,1542.0,133.0,10376.0,164.0,680.0,33.0,32.0
6771,137.0,412.0,1268.0,1099.0,-200.0,1316.0,1451.0,132.0,10984.0,134.0,728.0,31.0,33.0
6772,125.0,322.0,1046.0,906.0,-200.0,1170.0,1317.0,126.0,11106.0,82.0,765.0,24.0,31.0
6773,106.0,200.0,862.0,800.0,-200.0,1061.0,1232.0,126.0,10843.0,57.0,743.0,14.0,24.0
